timesteps_total,custom_metrics/game_result/num_pass_attempts_mean,custom_metrics/game_result/num_pass_success_mean,custom_metrics/game_result/score_reward_episode_mean,custom_metrics/game_result/win_percentage_episode_mean,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms
2245600,55.95,0.28,-0.16,0.03,0.355976851,3.976572953,0.10554979
2248400,58.52,0.24,-0.15,0.03,0.355943897,3.977879272,0.105570984
2251200,59.98,0.29,-0.16,0.03,0.3563566,3.976905452,0.10561258
2254000,60.85,0.33,-0.14,0.03,0.356395944,3.977021344,0.105615472
2256800,60.27,0.36,-0.14,0.03,0.356100751,3.978179693,0.10560143
2259600,62.87,0.32,-0.18,0.03,0.356046004,3.97940196,0.105622587
2262400,63.12,0.36,-0.18,0.03,0.355670243,3.97710618,0.105501416
2265200,67.52,0.33,-0.17,0.02,0.355749393,3.977848471,0.105539635
2268000,67.2,0.32,-0.16,0.02,0.355653781,3.980721825,0.105610599
2270800,66.52,0.33,-0.17,0.01,0.355889777,3.978465534,0.105603399
2273600,63.75,0.3,-0.16,0.01,0.355999613,3.976583991,0.105564912
2276400,66.45,0.32,-0.16,0.01,0.355941817,3.976849218,0.105564578
2279200,65.33,0.27,-0.15,0.01,0.355895031,3.976510625,0.105548155
2282000,65.44,0.26,-0.11,0.01,0.356103612,3.977212453,0.105604643
2284800,62.89,0.29,-0.09,0.01,0.356063679,3.977429341,0.105612499
2287600,62.48,0.3,-0.08,0.01,0.355959836,3.976089231,0.10556378
2290400,62.58,0.31,-0.08,0.01,0.35562556,3.977333854,0.105554771
2293200,64.16,0.32,-0.09,0.01,0.35583286,3.976289429,0.105548728
2296000,67.11,0.3,-0.09,0.01,0.355656963,3.976929486,0.105539599
2298800,66.61,0.31,-0.13,0,0.355707304,3.977403343,0.105554002
2301600,66.34,0.29,-0.12,0,0.355929295,3.976506036,0.105561165
2304400,64.16,0.32,-0.1,0,0.355828779,3.976474283,0.10555197
2307200,69.04,0.33,-0.11,0,0.355768844,3.976837536,0.105550087
2310000,70.04,0.35,-0.12,0,0.356199499,3.97640155,0.105593189
2312800,69.17,0.37,-0.14,0,0.356491056,3.974096471,0.105574651
2315600,69.49,0.36,-0.13,0.01,0.356682155,3.97428304,0.105614458
2318400,71.66,0.34,-0.14,0.01,0.35634356,3.974236483,0.105567174
2321200,68.28,0.35,-0.11,0.01,0.356328199,3.973983758,0.105564669
2324000,67.29,0.41,-0.11,0.02,0.356367839,3.976674402,0.105644282
2326800,68.69,0.4,-0.12,0.03,0.356454577,3.975784962,0.105622982
2329600,68.13,0.45,-0.13,0.03,0.356283716,3.9764791,0.105626064
2332400,68.34,0.49,-0.12,0.03,0.356326415,3.975931467,0.105609898
2335200,67.8,0.54,-0.11,0.03,0.356296629,3.976661315,0.105635154
2338000,68.34,0.51,-0.1,0.03,0.356034116,3.976998715,0.105610125
2340800,65.77,0.52,-0.09,0.03,0.356388308,3.976618162,0.105652648
2343600,66.81,0.51,-0.11,0.02,0.356114605,3.976490104,0.10560921
2346400,67.06,0.52,-0.11,0.02,0.356077132,3.975177121,0.10556879
2349200,66.4,0.54,-0.12,0.01,0.356018607,3.974587345,0.105555298
2352000,67.68,0.49,-0.13,0.01,0.355758631,3.97474007,0.105538998
2354800,69.66,0.46,-0.13,0.01,0.355818217,3.974234792,0.105536559
2357600,70.11,0.39,-0.14,0.01,0.355924275,3.974001124,0.105550047
2360400,68.15,0.38,-0.17,0.01,0.3557775,3.975125448,0.105558563
2363200,69.99,0.38,-0.2,0,0.355712834,3.974519687,0.105543352
2366000,75.08,0.39,-0.19,0,0.355790352,3.97540817,0.105575955
2368800,75.59,0.39,-0.2,0,0.355602726,3.976571658,0.105591884
2371600,76.36,0.38,-0.18,0,0.355861814,3.97358441,0.105551876
2374400,78.19,0.34,-0.16,0.01,0.355751453,3.972873515,0.105523098
2377200,76.62,0.36,-0.15,0.01,0.355710325,3.972910026,0.10550419
2380000,74.01,0.39,-0.15,0.01,0.355245962,3.974763063,0.105499699
2382800,76.04,0.39,-0.12,0.01,0.355190013,3.973186019,0.105438219
2385600,73.09,0.37,-0.11,0.01,0.355235534,3.973239652,0.105451789
2388400,69.52,0.34,-0.12,0.01,0.355182519,3.971975702,0.105411397
2391200,67.78,0.38,-0.14,0.01,0.355129613,3.972328364,0.105410848
2394000,68.77,0.38,-0.14,0.01,0.354920844,3.972908941,0.105404674
2396800,69.4,0.34,-0.18,0.01,0.355264231,3.972238259,0.105440358
2399600,67.85,0.34,-0.19,0,0.355003844,3.972836461,0.105427927
2402400,71.53,0.29,-0.18,0,0.355064719,3.974233874,0.105483049
2405200,71.43,0.32,-0.17,0,0.355374813,3.972296593,0.105469539
2408000,74.11,0.31,-0.16,0,0.355092314,3.974607184,0.105505353
2410800,76.24,0.35,-0.15,0,0.355293114,3.973539816,0.105512074
2413600,74.6,0.35,-0.12,0,0.355120733,3.974658363,0.105513019
2416400,74.94,0.32,-0.13,0,0.355038655,3.973327277,0.105481492
2419200,73.5,0.3,-0.12,0.01,0.354913937,3.975238253,0.105512399
2422000,72.49,0.27,-0.08,0.02,0.355413865,3.973111032,0.105530157
2424800,65.17,0.26,-0.1,0.03,0.355293395,3.973277399,0.105521337
2427600,63.48,0.26,-0.09,0.03,0.35560522,3.973001763,0.105553784
2430400,64.72,0.27,-0.09,0.03,0.355749412,3.972499992,0.105569286
2433200,65.79,0.24,-0.08,0.03,0.355528133,3.972937876,0.105540786
2436000,67.21,0.25,-0.06,0.04,0.35573041,3.971315206,0.105542638
2438800,70.37,0.25,-0.06,0.03,0.355805973,3.971491761,0.105544657
2441600,69.71,0.34,-0.07,0.03,0.355456027,3.971829077,0.105507264
2444400,68.17,0.38,-0.07,0.02,0.355362254,3.973309927,0.105538909
2447200,69.2,0.39,-0.1,0.02,0.355158531,3.973437034,0.105509391
2450000,70.4,0.37,-0.11,0.02,0.355549044,3.970989676,0.105498216
2452800,68.7,0.38,-0.12,0.02,0.355502046,3.971321938,0.105504962
2455600,66.6,0.41,-0.13,0.02,0.355587778,3.971213002,0.105521103
2458400,64.75,0.43,-0.15,0.01,0.355593272,3.970953643,0.105509205
2461200,63.41,0.41,-0.15,0.01,0.355712278,3.970615435,0.105525357
2464000,61.4,0.39,-0.15,0.01,0.35575163,3.970483988,0.105526905
2466800,62.99,0.35,-0.15,0.01,0.355856135,3.96969626,0.105526705
2469600,66.75,0.38,-0.11,0.02,0.355876272,3.970002221,0.105546519
2472400,62.4,0.39,-0.1,0.02,0.355496635,3.970097547,0.105489484
2475200,61.77,0.33,-0.09,0.02,0.355051319,3.970958058,0.10544432
2478000,61.11,0.33,-0.07,0.02,0.354920246,3.971087978,0.105426214
2480800,58.84,0.33,-0.08,0.02,0.354659502,3.971774249,0.105407132
2483600,59.15,0.28,-0.07,0.03,0.35480834,3.97144509,0.105416339
2486400,59.85,0.3,-0.05,0.03,0.355169272,3.970412568,0.105436299
2489200,56.87,0.26,-0.06,0.02,0.355346036,3.969152389,0.105429144
2492000,55.22,0.24,-0.1,0.01,0.355765784,3.968809063,0.105477226
2494800,56.03,0.26,-0.1,0.02,0.355859098,3.97011009,0.105534795
2497600,58.11,0.29,-0.11,0.02,0.355965693,3.968536905,0.105501511
2500400,58.72,0.25,-0.12,0.02,0.35618034,3.968334596,0.105517465
2503200,58.12,0.28,-0.1,0.03,0.356204568,3.967520037,0.105505559
2506000,62.15,0.26,-0.12,0.03,0.35602274,3.967732288,0.105482718
2508800,61.34,0.26,-0.11,0.03,0.355630573,3.969731275,0.105481776
2511600,63.06,0.28,-0.1,0.03,0.355618317,3.969163223,0.105469649
2514400,63.44,0.26,-0.06,0.03,0.355201058,3.97151141,0.105485308
2517200,64.91,0.28,-0.08,0.02,0.35506585,3.970284962,0.105422668
2520000,66.75,0.24,-0.07,0.03,0.355363674,3.969552416,0.105436146
2522800,65.82,0.24,-0.03,0.03,0.355395927,3.96947807,0.105441147
2525600,69.06,0.22,-0.04,0.02,0.355535007,3.970158682,0.105493163
2528400,72.37,0.22,-0.06,0.01,0.355286384,3.970410899,0.10545256
2531200,70.69,0.24,-0.05,0.01,0.355495686,3.970113717,0.105485744
2534000,69.89,0.26,-0.06,0.01,0.355799031,3.969205543,0.105493658
2536800,72.6,0.23,-0.08,0.01,0.355675054,3.968585336,0.105467964
2539600,75.31,0.21,-0.09,0.02,0.356047518,3.9677769,0.10550162
2542400,74.47,0.26,-0.09,0.02,0.35576683,3.969569122,0.105508388
2545200,71.05,0.24,-0.12,0.01,0.355837681,3.968752366,0.105493864
2548000,73.06,0.27,-0.14,0.01,0.355529899,3.970788954,0.105524831
2550800,69.86,0.29,-0.14,0.01,0.355521699,3.97037071,0.10551346
2553600,67.76,0.28,-0.14,0.02,0.355476754,3.97072307,0.105512022
2556400,71.26,0.29,-0.15,0.02,0.355319108,3.970444354,0.105490497
2559200,67.44,0.28,-0.15,0.02,0.355620878,3.970090556,0.105526512
2562000,67.19,0.32,-0.16,0.01,0.355474312,3.970225383,0.105513867
2564800,64.19,0.34,-0.16,0.01,0.355573753,3.970957265,0.105562393
2567600,62.86,0.37,-0.13,0.02,0.355616966,3.970392243,0.105550894
2570400,62.14,0.33,-0.09,0.02,0.355684154,3.969582818,0.105531451
2573200,55.46,0.27,-0.08,0.02,0.355848802,3.968713422,0.105521114
2576000,54.34,0.27,-0.07,0.01,0.355813364,3.970346964,0.105564214
2578800,51.96,0.31,-0.08,0.03,0.355874216,3.968641213,0.105506561
2581600,52.69,0.27,-0.07,0.03,0.355240065,3.970267214,0.105465304
2584400,53.92,0.22,-0.05,0.03,0.35546691,3.968753875,0.105460359
2587200,53.84,0.28,-0.07,0.02,0.355279591,3.967728952,0.105384273
2590000,55.67,0.27,-0.08,0.02,0.355332656,3.967846214,0.105393077
2592800,63.77,0.33,-0.11,0.02,0.355176886,3.968156485,0.105387083
2595600,67.5,0.38,-0.12,0.02,0.355332247,3.968713967,0.105439669
2598400,69.48,0.39,-0.11,0.02,0.355128928,3.968669458,0.105415863
2601200,69.58,0.36,-0.1,0,0.355160903,3.968658391,0.105412361
2604000,68.61,0.35,-0.11,0.01,0.355360141,3.967530618,0.105402753
2606800,65.79,0.35,-0.11,0.01,0.355460393,3.967797126,0.105414947
2609600,65.54,0.27,-0.11,0.01,0.355059654,3.969289498,0.105410424
2612400,58.74,0.28,-0.08,0.01,0.355814523,3.967091703,0.105436999
2615200,56.47,0.25,-0.09,0.01,0.355599499,3.967204762,0.105421703
2618000,58.23,0.25,-0.08,0.01,0.355665758,3.966181288,0.105378292
2620800,56.55,0.26,-0.08,0.01,0.355748605,3.966031041,0.105385815
2623600,56.94,0.31,-0.09,0.01,0.355927834,3.967155402,0.10544497
2626400,62.17,0.32,-0.1,0,0.355763136,3.96715954,0.105432839
2629200,66.29,0.33,-0.12,0.01,0.355953623,3.96656863,0.105441342
2632000,68.67,0.36,-0.12,0.01,0.356327459,3.965261715,0.105438282
2634800,73.74,0.37,-0.13,0.01,0.356169277,3.966245214,0.105460081
2637600,70.4,0.31,-0.11,0.01,0.355992707,3.96785877,0.10549313
2640400,68.64,0.29,-0.11,0.02,0.35643829,3.966653297,0.105520841
2643200,68.63,0.29,-0.09,0.02,0.356100118,3.969694488,0.105587892
2646000,64.6,0.25,-0.09,0.02,0.356368797,3.968941791,0.105594763
2648800,60.95,0.21,-0.05,0.04,0.356623543,3.967627482,0.105592545
2651600,58.83,0.23,-0.08,0.03,0.356001536,3.970684952,0.105626364
2654400,55.79,0.26,-0.06,0.04,0.356157129,3.970193791,0.105626114
2657200,57.54,0.28,-0.05,0.04,0.355940337,3.970240038,0.105590363
2660000,57.11,0.28,-0.08,0.03,0.355691851,3.969653092,0.105530581
2662800,59.03,0.28,-0.09,0.03,0.355484145,3.968632216,0.105461211
2665600,57.31,0.29,-0.09,0.03,0.355677536,3.9678483,0.105458819
2668400,60.54,0.3,-0.1,0.02,0.355345943,3.968409423,0.105431863
2671200,61.06,0.32,-0.05,0.02,0.35558842,3.967709264,0.10544127
2674000,61.39,0.31,-0.04,0.02,0.355483319,3.967867932,0.105442593
2676800,60.53,0.26,-0.04,0.01,0.355312625,3.967059711,0.105387935
2679600,61.12,0.26,-0.05,0.01,0.355473759,3.966793272,0.105409551
2682400,59.18,0.28,-0.04,0.01,0.355766712,3.966559868,0.105430676
2685200,63.95,0.28,-0.06,0.01,0.355608736,3.966498145,0.105410758
2688000,62.26,0.27,-0.08,0.01,0.355940205,3.966377285,0.105450824
2690800,61.1,0.2,-0.12,0.01,0.355599062,3.967947285,0.105459363
2693600,58.41,0.2,-0.14,0.01,0.355709869,3.967457614,0.105450153
2696400,61.52,0.26,-0.17,0.01,0.355829214,3.967691164,0.105469464
2699200,58.44,0.3,-0.17,0.01,0.355625254,3.967473624,0.105423991
2702000,64.69,0.28,-0.19,0.01,0.355470869,3.969711543,0.105491401
2704800,62.6,0.34,-0.18,0.01,0.35521395,3.970563977,0.105471542
2707600,65.89,0.37,-0.18,0.01,0.355249319,3.969307505,0.105445477
2710400,65.2,0.4,-0.17,0.01,0.355104762,3.969601108,0.105422391
2713200,64.76,0.46,-0.19,0,0.355095157,3.970398544,0.105454133
2716000,68.17,0.44,-0.14,0.02,0.355060215,3.971068787,0.105467951
2718800,69.19,0.37,-0.12,0.02,0.354810487,3.970872266,0.105428703
2721600,76.4,0.34,-0.09,0.03,0.355034714,3.970916036,0.105466085
2724400,72.28,0.32,-0.05,0.03,0.35506927,3.968584998,0.105389543
2727200,71.57,0.3,-0.06,0.03,0.354996693,3.968293346,0.10536781
2730000,69.89,0.31,-0.05,0.03,0.354890212,3.96971937,0.105392708
2732800,70.06,0.31,-0.05,0.03,0.355001814,3.969126656,0.105397493
2735600,67.64,0.3,-0.07,0.02,0.355379997,3.967538862,0.10538809
2738400,63.68,0.31,-0.08,0.02,0.355412542,3.96735787,0.105402565
2741200,56.79,0.32,-0.11,0.02,0.355125241,3.969928367,0.105447125
2744000,53.44,0.3,-0.12,0.02,0.355227138,3.970582598,0.105480953
2746800,51.23,0.24,-0.1,0.02,0.35550726,3.968796317,0.105461759
2749600,48.4,0.23,-0.1,0.02,0.355492938,3.969553663,0.105467705
2752400,49.73,0.27,-0.06,0.03,0.355155667,3.969463965,0.105394926
2755200,49.59,0.29,-0.09,0.02,0.355687267,3.968364888,0.10543148
2758000,49.72,0.29,-0.1,0.02,0.355432982,3.968113898,0.105393994
2760800,54.47,0.3,-0.1,0.01,0.355517999,3.96729284,0.105387191
2763600,58.12,0.38,-0.11,0.01,0.355686433,3.96691114,0.10539228
2766400,60.42,0.38,-0.11,0.01,0.355594284,3.967186083,0.10538171
2769200,62.42,0.38,-0.11,0.01,0.355731878,3.965749382,0.105357539
2772000,63.14,0.36,-0.13,0,0.355780744,3.965916315,0.105374235
2774800,65.45,0.33,-0.09,0,0.35587363,3.966761457,0.10542108
2777600,67.74,0.32,-0.1,0,0.3558179,3.967635099,0.105442882
2780400,66.6,0.33,-0.1,0,0.355849743,3.967702424,0.105423501
2783200,61.67,0.28,-0.08,0,0.356024768,3.967754283,0.105453089
2786000,62.65,0.28,-0.06,0,0.356326264,3.966694397,0.105446731
2788800,65.37,0.33,-0.08,0,0.35644559,3.968005094,0.105519305
2791600,65.6,0.34,-0.08,0,0.356459319,3.968342798,0.105534287
2794400,66.91,0.37,-0.08,0,0.356343527,3.967196777,0.105487371
2797200,65.27,0.37,-0.1,0.01,0.356878298,3.965095654,0.105489513
2800000,66.22,0.4,-0.09,0.01,0.356626246,3.964562761,0.105416143
2802800,70.6,0.37,-0.08,0.02,0.356813491,3.964515501,0.105462558
2805600,75.35,0.36,-0.1,0.02,0.35662208,3.96503761,0.105454239
2808400,70.19,0.38,-0.07,0.02,0.356557052,3.964714021,0.10542956
2811200,67.85,0.32,-0.05,0.03,0.356506981,3.964472176,0.105399131
2814000,65.54,0.3,-0.01,0.03,0.356112142,3.966439627,0.105414269
2816800,60.19,0.25,-0.03,0.03,0.356422288,3.96573239,0.105420673
2819600,65.63,0.25,-0.02,0.03,0.35615683,3.967182292,0.105456034
2822400,65.17,0.29,-0.02,0.02,0.355693048,3.967650288,0.105395466
2825200,61.86,0.3,-0.02,0.03,0.355602377,3.96684956,0.105370575
2828000,60.57,0.28,-0.03,0.04,0.355575099,3.968154839,0.105420891
2830800,63.57,0.28,-0.06,0.03,0.355396952,3.967995501,0.105401755
2833600,66.5,0.3,-0.07,0.02,0.355981079,3.966481363,0.105418947
2836400,68.71,0.27,-0.08,0.02,0.355838086,3.966369959,0.105404753
2839200,67.45,0.27,-0.11,0.02,0.356435546,3.965346673,0.105456696
2842000,65.55,0.25,-0.13,0.02,0.356670897,3.965676079,0.105501396
2844800,66.72,0.2,-0.13,0.01,0.356936097,3.965525256,0.105519856
2847600,69.45,0.21,-0.12,0.01,0.357175855,3.964894069,0.105528793
2850400,65.77,0.21,-0.09,0.01,0.356886825,3.966386894,0.105523888
2853200,62.19,0.19,-0.08,0.01,0.356929665,3.965558752,0.105492102
2856000,58.15,0.19,-0.07,0.01,0.356865313,3.964891391,0.105441833
2858800,56.89,0.28,-0.04,0.02,0.356761028,3.964799016,0.105408847
2861600,57.06,0.26,-0.03,0.02,0.356418479,3.965396779,0.105350476
2864400,55.17,0.29,-0.04,0.02,0.356375574,3.965969804,0.105365003
2867200,56.72,0.29,-0.07,0.01,0.356305727,3.964879913,0.105321298
2870000,58.55,0.33,-0.1,0.01,0.356479547,3.964987854,0.105353458
2872800,63.7,0.34,-0.11,0.01,0.355874267,3.967508641,0.10535932
2875600,67.16,0.35,-0.13,0.01,0.356338129,3.966679987,0.105387159
2878400,66.21,0.26,-0.13,0,0.356611633,3.965456218,0.105403584
2881200,67.81,0.29,-0.15,0,0.356535199,3.964865009,0.105382916
2884000,66.76,0.26,-0.13,0.02,0.35642563,3.965295286,0.105393536
2886800,67.54,0.3,-0.12,0.02,0.356524277,3.964419014,0.105359926
2889600,69.56,0.34,-0.11,0.02,0.356070251,3.965941922,0.105368277
2892400,69.42,0.35,-0.09,0.03,0.356519674,3.964635317,0.10539153
2895200,65.78,0.34,-0.07,0.04,0.356570703,3.964233197,0.105375055
2898000,63.58,0.36,-0.05,0.04,0.356479055,3.96577182,0.105415046
2900800,61.76,0.44,-0.05,0.04,0.356895765,3.965121216,0.105454576
2903600,67.73,0.43,-0.06,0.02,0.356683209,3.966043783,0.105439703
2906400,64.84,0.42,-0.07,0.02,0.356955365,3.966581968,0.105495771
2909200,64.28,0.39,-0.07,0.02,0.356670373,3.968009246,0.105517397
2912000,67.67,0.43,-0.08,0.01,0.356818653,3.966370121,0.105476022
2914800,70.06,0.42,-0.07,0.01,0.356628173,3.965591036,0.105412802
2917600,68.92,0.41,-0.06,0.01,0.356758534,3.966365242,0.105482045
2920400,71.26,0.36,-0.07,0.02,0.356627805,3.966382449,0.105462045
2923200,69.88,0.31,-0.07,0.02,0.356465542,3.964702664,0.105358625
2926000,68.48,0.35,-0.05,0.04,0.356386963,3.96423778,0.105328758
2928800,63.53,0.37,-0.04,0.05,0.356904929,3.962654539,0.105334475
2931600,61.91,0.35,-0.08,0.04,0.356519728,3.964499385,0.105351327
2934400,57.91,0.36,-0.09,0.05,0.356614493,3.963693718,0.105334917
2937200,59.63,0.36,-0.08,0.05,0.356958575,3.962408087,0.105319158
2940000,55.63,0.4,-0.05,0.07,0.357501679,3.962562906,0.105388121
2942800,55.48,0.41,-0.04,0.07,0.357469865,3.962347521,0.105388437
2945600,59.22,0.42,-0.07,0.05,0.357362891,3.96351871,0.105421644
2948400,62.64,0.41,-0.07,0.05,0.35757112,3.962581722,0.105418496
2951200,59.24,0.39,-0.03,0.05,0.357450367,3.962681732,0.105382569
2954000,58.27,0.39,-0.02,0.05,0.357224476,3.963324498,0.105370903
2956800,58.84,0.42,-0.02,0.05,0.357071513,3.964941321,0.10542762
2959600,60.59,0.41,-0.04,0.03,0.357129451,3.963830693,0.105381269
2962400,63.22,0.42,-0.06,0.02,0.356673952,3.96503014,0.10536941
2965200,61.13,0.4,-0.05,0.02,0.356750097,3.964553194,0.105358609
2968000,59.83,0.35,-0.06,0.02,0.356707079,3.966069011,0.105421728
2970800,64.29,0.4,-0.07,0.02,0.356741572,3.966133834,0.105437173
2973600,65.71,0.38,-0.09,0.01,0.357224503,3.964187726,0.105402926
2976400,69.62,0.3,-0.09,0.01,0.357168889,3.96430721,0.105407692
2979200,69.01,0.25,-0.14,0,0.356974407,3.963503669,0.105336575
2982000,75,0.28,-0.13,0,0.357134176,3.963516831,0.105371933
2984800,71.66,0.27,-0.12,0.02,0.356963934,3.964571247,0.10538375
2987600,70.29,0.32,-0.13,0.02,0.357193235,3.964192687,0.105408987
2990400,70.07,0.32,-0.12,0.03,0.357654702,3.962234924,0.10538118
2993200,68.54,0.29,-0.11,0.03,0.357077327,3.964710348,0.105415665
2996000,66.89,0.31,-0.12,0.03,0.356994099,3.964834493,0.105428442
2998800,63.85,0.39,-0.09,0.03,0.357165137,3.965874284,0.105508311
3001600,60.54,0.36,-0.07,0.04,0.357125694,3.965620937,0.105479567
3004400,62.75,0.35,-0.09,0.03,0.357556806,3.964789414,0.105512149
3007200,63.24,0.29,-0.09,0.03,0.357791788,3.963695433,0.105489809
3010000,70.02,0.35,-0.09,0.02,0.357405249,3.964768866,0.105474594
3012800,71.95,0.37,-0.08,0.02,0.357652342,3.963353938,0.105414115
3015600,69.68,0.37,-0.08,0.03,0.357825559,3.962371533,0.105367301
3018400,67.55,0.3,-0.03,0.04,0.357689678,3.962688286,0.105361689
3021200,64.56,0.27,-0.07,0.03,0.357830961,3.963365949,0.105427847
3024000,64.74,0.29,-0.1,0.02,0.357436397,3.964206852,0.105411828
3026800,57.85,0.25,-0.08,0.03,0.357720138,3.963502065,0.105398249
3029600,53.15,0.24,-0.08,0.03,0.357525265,3.963672461,0.105375962
3032400,52.57,0.2,-0.07,0.04,0.357583635,3.963770106,0.105404734
3035200,56.53,0.25,-0.07,0.03,0.35732187,3.966016886,0.105473953
3038000,62.24,0.26,-0.11,0.02,0.3577588,3.964284331,0.105455128
3040800,63.14,0.28,-0.09,0.02,0.357532016,3.964118638,0.105406917
3043600,63.07,0.25,-0.06,0.02,0.357998833,3.96363608,0.105445386
3046400,68.8,0.24,-0.06,0.01,0.357530108,3.962973228,0.105354012
3049200,70.45,0.24,-0.1,0.01,0.358073218,3.962410484,0.105428926
3052000,71.59,0.26,-0.11,0.01,0.358170483,3.961573049,0.105420229
3054800,72.01,0.25,-0.12,0.01,0.357854472,3.961622435,0.105378129
3057600,66.92,0.23,-0.12,0.01,0.357312979,3.964121915,0.105398275
3060400,67.1,0.21,-0.14,0.01,0.357750027,3.96286127,0.105400641
3063200,71.05,0.27,-0.18,0.01,0.357397697,3.963509551,0.105367988
3066000,66.03,0.3,-0.2,0.01,0.357535706,3.963586793,0.105375112
3068800,64.88,0.33,-0.19,0.01,0.35732892,3.963363357,0.105337235
3071600,69.29,0.37,-0.19,0.01,0.356957168,3.964460707,0.105313569
3074400,69.47,0.41,-0.2,0.01,0.357083987,3.964369459,0.105317996
3077200,70.15,0.45,-0.23,0,0.356948883,3.964166976,0.105297312
3080000,70.84,0.43,-0.19,0.01,0.356531521,3.9660606,0.105332063
3082800,66.39,0.36,-0.14,0.01,0.357268235,3.964817349,0.105368611
3085600,66.78,0.3,-0.13,0.02,0.357504234,3.964683798,0.105412257
3088400,64.03,0.3,-0.09,0.02,0.357194629,3.966840759,0.105463792
3091200,56.73,0.23,-0.09,0.02,0.357291758,3.965492812,0.105413253
3094000,56.88,0.18,-0.06,0.02,0.357687976,3.964635017,0.105415473
3096800,58.14,0.18,-0.06,0.02,0.357649247,3.964557244,0.105424449
3099600,59.83,0.19,-0.07,0.01,0.357505466,3.963970688,0.105373689
3102400,61.34,0.21,-0.08,0.01,0.357232084,3.96529265,0.105388117
3105200,63.83,0.2,-0.07,0.01,0.357573866,3.964571191,0.10541797
3108000,65.16,0.19,-0.07,0.01,0.357656764,3.963974489,0.105386852
3110800,67.11,0.23,-0.07,0.02,0.357427962,3.96456086,0.105387367
3113600,70.23,0.24,-0.08,0.02,0.35743815,3.964094693,0.105356452
3116400,75.46,0.3,-0.11,0.02,0.357616056,3.964122562,0.105368613
3119200,75.64,0.29,-0.1,0.03,0.357464469,3.964404554,0.105351125
3122000,74.39,0.31,-0.11,0.03,0.357592006,3.96525466,0.105406462
3124800,76.88,0.3,-0.11,0.03,0.357421505,3.965880449,0.105415472
3127600,75.51,0.32,-0.12,0.03,0.357525666,3.965672937,0.105408423
3130400,74.12,0.3,-0.12,0.03,0.357687563,3.965623903,0.105438029
3133200,74.11,0.29,-0.12,0.02,0.35794649,3.965456344,0.105467357
3136000,73.22,0.29,-0.11,0.03,0.358195557,3.964953299,0.105486826
3138800,71.94,0.24,-0.09,0.03,0.358011068,3.966123443,0.105523592
3141600,67.77,0.26,-0.09,0.02,0.357717529,3.967160288,0.105548559
3144400,71.01,0.31,-0.09,0.02,0.357677926,3.96594822,0.105494639
3147200,69.35,0.3,-0.12,0.01,0.357470168,3.965873417,0.105452165
3150000,72.39,0.28,-0.11,0.01,0.357283269,3.96687865,0.105470654
3152800,73.68,0.32,-0.12,0.01,0.357279082,3.966805767,0.105470266
3155600,71.68,0.36,-0.11,0.02,0.357418161,3.966621404,0.105485616
3158400,74.62,0.38,-0.12,0.01,0.357226178,3.966500443,0.105451073
3161200,77.17,0.36,-0.13,0.01,0.357398704,3.965640241,0.105439908
3164000,73.53,0.3,-0.13,0.01,0.35759002,3.965452815,0.10544128
3166800,75.91,0.29,-0.12,0.01,0.357865313,3.965975146,0.105498631
3169600,71.04,0.34,-0.11,0.01,0.357779186,3.966693677,0.105527142
3172400,67.25,0.31,-0.1,0.01,0.357465987,3.96701348,0.105502103
3175200,67,0.25,-0.13,0,0.357379102,3.966667436,0.10547627
3178000,65.58,0.27,-0.13,0,0.357399554,3.966510062,0.105462084
3180800,61.5,0.28,-0.13,0,0.357381263,3.966893498,0.105491782
3183600,64.36,0.29,-0.11,0,0.357116687,3.967344182,0.105478704
3186400,60.86,0.27,-0.1,0.01,0.357332509,3.965929143,0.105441895
3189200,65.79,0.26,-0.1,0.01,0.357611766,3.963739615,0.105377325
3192000,64.73,0.24,-0.11,0.01,0.357755907,3.96361304,0.105384761
3194800,65.76,0.22,-0.04,0.02,0.357900614,3.963905529,0.105416825
3197600,64.97,0.2,-0.06,0.02,0.357762703,3.964028816,0.105385688
3200400,67.77,0.21,-0.05,0.02,0.357670284,3.964567482,0.105385915
3203200,65.68,0.21,-0.06,0.02,0.357639629,3.963871896,0.105350299
3206000,67.91,0.24,-0.06,0.01,0.357537527,3.964274786,0.105360241
3208800,66.09,0.23,-0.06,0.01,0.357520764,3.964960639,0.105382081
3211600,69.08,0.24,-0.07,0.01,0.357619774,3.963284642,0.1053126
3214400,68.3,0.26,-0.09,0,0.357630865,3.963383119,0.105318748
3217200,66.79,0.22,-0.08,0,0.35783892,3.963327659,0.105355114
3220000,63.88,0.19,-0.09,0,0.357535764,3.96381884,0.105329763
3222800,65.87,0.22,-0.11,0,0.357686671,3.963603421,0.105337935
3225600,63.54,0.21,-0.12,0,0.357755298,3.963683653,0.105336367
3228400,68.03,0.22,-0.1,0,0.357673338,3.964223455,0.105350731
3231200,67.76,0.23,-0.11,0,0.35781247,3.963906901,0.105340313
3234000,68.8,0.21,-0.1,0,0.358083637,3.96359364,0.105371167
3236800,71.62,0.23,-0.11,0,0.358114272,3.964092355,0.105399279
3239600,72.67,0.25,-0.12,0,0.358304816,3.964918451,0.105479742
3242400,73.6,0.24,-0.11,0,0.358323972,3.964622818,0.105489402
