timesteps_total,custom_metrics/game_result/num_pass_attempts_mean,custom_metrics/game_result/num_pass_success_mean,custom_metrics/game_result/score_reward_episode_mean,custom_metrics/game_result/win_percentage_episode_mean,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms
336000,46.96,0.22,-0.09,0.04,0.365732328,4.514511766,0.121000241
338800,48.29,0.25,-0.1,0.04,0.365752193,4.514801423,0.121052058
341600,46.51,0.24,-0.09,0.05,0.365599717,4.514436123,0.121127019
344400,50.06,0.26,-0.08,0.04,0.36644879,4.516191458,0.12099732
347200,53.4,0.29,-0.09,0.04,0.365831267,4.515818303,0.12093635
350000,58.17,0.31,-0.1,0.03,0.366124729,4.514813081,0.120922616
352800,66.1,0.36,-0.09,0.03,0.36632021,4.515298822,0.120969801
355600,72.26,0.36,-0.07,0.03,0.365802971,4.515078813,0.120977782
358400,74.2,0.38,-0.12,0.03,0.365750389,4.514557223,0.120933819
361200,80.4,0.41,-0.11,0.02,0.365742171,4.512509105,0.120963472
364000,78.32,0.46,-0.13,0.01,0.365762177,4.512721449,0.120892904
366800,83.56,0.51,-0.15,0.01,0.366024475,4.512215937,0.120824728
369600,88.41,0.53,-0.16,0.01,0.365927666,4.511649295,0.120856574
372400,91.15,0.55,-0.16,0,0.366122367,4.510877799,0.120845144
375200,93.71,0.57,-0.18,0,0.36579433,4.510045154,0.120890577
378000,98.57,0.59,-0.17,0,0.365813424,4.510167371,0.120895766
380800,101.47,0.61,-0.2,0,0.36542735,4.509622842,0.120897872
383600,100.75,0.62,-0.21,0,0.365392884,4.509667925,0.120873315
386400,102.91,0.63,-0.22,0,0.365053498,4.508909181,0.120883502
389200,108.37,0.59,-0.19,0,0.365268177,4.508630793,0.120853545
392000,110.8,0.59,-0.18,0,0.365190473,4.508530735,0.12085367
394800,112.77,0.52,-0.2,0,0.364932391,4.508885029,0.120821686
397600,113.4,0.53,-0.19,0,0.364842694,4.508446362,0.12088564
400400,111.39,0.47,-0.2,0,0.364513054,4.508308929,0.120855972
403200,110.47,0.5,-0.18,0.01,0.364738827,4.50732112,0.120841431
406000,110.35,0.54,-0.19,0.01,0.36408068,4.506199561,0.120825017
408800,113.48,0.55,-0.17,0.01,0.363801092,4.506110949,0.120836703
411600,112.15,0.52,-0.15,0.01,0.363866534,4.504698215,0.120905409
414400,111.49,0.53,-0.16,0.01,0.363749811,4.504948306,0.120851944
417200,118.41,0.51,-0.15,0.01,0.363775901,4.50398713,0.120845332
420000,118.89,0.47,-0.15,0.01,0.363511196,4.50429779,0.12084036
422800,114.97,0.49,-0.14,0.01,0.363738692,4.50349274,0.12082647
425600,114.33,0.49,-0.16,0.01,0.363549424,4.503086671,0.120844532
428400,112.9,0.41,-0.14,0.01,0.363708317,4.503037539,0.120843044
431200,115.1,0.43,-0.13,0.01,0.363268289,4.503161624,0.120828603
434000,115.91,0.39,-0.11,0.01,0.363246921,4.502834124,0.120804585
436800,116.54,0.36,-0.13,0.01,0.362970825,4.503031624,0.120800227
439600,119,0.32,-0.14,0.01,0.362843271,4.504126408,0.120796636
442400,119.44,0.32,-0.15,0.01,0.362835265,4.50434982,0.120739456
445200,117.95,0.31,-0.15,0.01,0.362202109,4.504150513,0.12082774
448000,120.32,0.31,-0.12,0.01,0.362169099,4.504234298,0.120865619
450800,117.57,0.3,-0.11,0.02,0.362053478,4.504757351,0.120787624
453600,115.34,0.37,-0.11,0.02,0.362188973,4.504640864,0.120797319
456400,110.65,0.38,-0.11,0.02,0.362099072,4.504386628,0.120763806
459200,107.87,0.39,-0.14,0.02,0.361880629,4.504497704,0.120734643
462000,108.69,0.42,-0.14,0.02,0.361803649,4.503507212,0.120774954
464800,108.43,0.44,-0.14,0.03,0.361758967,4.50363686,0.120824432
467600,109.02,0.46,-0.15,0.02,0.361863347,4.502893608,0.120813911
470400,106.67,0.42,-0.14,0.02,0.36244227,4.502543471,0.120771947
473200,107.02,0.46,-0.17,0.02,0.362494534,4.502183339,0.120740123
476000,101.91,0.46,-0.18,0.02,0.362548234,4.501551148,0.120719196
478800,97.93,0.46,-0.19,0.01,0.3623794,4.500014142,0.120751035
481600,97.37,0.44,-0.18,0.01,0.361997486,4.499676343,0.120723377
484400,99.53,0.42,-0.16,0.01,0.362017692,4.499537039,0.120748235
487200,97.58,0.45,-0.13,0.01,0.362340891,4.500079018,0.120715033
490000,92.14,0.44,-0.12,0.01,0.362076306,4.500068214,0.120755456
492800,94.02,0.41,-0.14,0,0.362113923,4.499169292,0.120710553
495600,93.26,0.4,-0.13,0,0.36186022,4.49943829,0.120727578
498400,90.4,0.4,-0.14,0,0.361920549,4.499544718,0.120756252
501200,92.06,0.38,-0.12,0,0.361516564,4.497773989,0.120760266
504000,85.65,0.29,-0.11,0,0.361290377,4.498649394,0.120766858
506800,86.22,0.29,-0.11,0,0.361411275,4.498455985,0.12076096
509600,88.08,0.27,-0.13,0,0.361590717,4.499337363,0.120711136
512400,83.04,0.25,-0.16,0,0.361546388,4.49759178,0.120772715
515200,80.76,0.27,-0.18,0,0.360921647,4.496334106,0.120827399
518000,79.45,0.3,-0.18,0,0.360415787,4.495863715,0.12091568
520800,79.66,0.24,-0.16,0.01,0.360534659,4.496256192,0.12081992
523600,75.98,0.26,-0.16,0.01,0.36076883,4.496641841,0.120789162
526400,73.32,0.27,-0.17,0.01,0.360681634,4.49629157,0.120808548
529200,72.24,0.32,-0.16,0.01,0.360516596,4.496462518,0.120790264
532000,77.29,0.36,-0.16,0.01,0.360240627,4.497272322,0.120818254
534800,80.19,0.36,-0.16,0.01,0.360252506,4.496917536,0.120803314
537600,82.84,0.36,-0.15,0.01,0.360070366,4.49750867,0.120792373
540400,82.63,0.36,-0.12,0.01,0.35999023,4.497829846,0.120767675
543200,83.33,0.36,-0.13,0.01,0.360287305,4.498609329,0.120740969
546000,82.63,0.36,-0.13,0.01,0.360712796,4.499423327,0.12063219
548800,85.17,0.42,-0.16,0,0.360750344,4.498961236,0.120602939
551600,89.24,0.46,-0.17,0,0.36048199,4.49870702,0.120671523
554400,93.65,0.45,-0.18,0,0.360468866,4.498455187,0.12065061
557200,93.56,0.4,-0.18,0,0.360467801,4.498908719,0.120639705
560000,92.97,0.37,-0.2,0,0.360589143,4.498604912,0.120633866
562800,91.61,0.32,-0.19,0.01,0.360554131,4.497101831,0.120653975
565600,90.84,0.34,-0.16,0.02,0.360765917,4.4974078,0.120618998
568400,88.13,0.32,-0.16,0.02,0.361006121,4.49808722,0.120595634
571200,88.57,0.31,-0.15,0.02,0.360876692,4.497574409,0.12057044
574000,91.97,0.37,-0.14,0.02,0.36029611,4.496564866,0.120586189
576800,91.55,0.33,-0.11,0.02,0.360488602,4.496451652,0.120686887
579600,94.02,0.3,-0.08,0.04,0.360275804,4.495638387,0.120697297
582400,93.99,0.24,-0.08,0.04,0.360345962,4.496026022,0.120671305
585200,91.88,0.21,-0.07,0.04,0.360369031,4.495772653,0.120721686
588000,87.5,0.22,-0.08,0.04,0.359770222,4.496356957,0.120748564
590800,85.91,0.21,-0.06,0.05,0.35979698,4.49536178,0.120735302
593600,79.46,0.23,-0.05,0.05,0.359870329,4.495893151,0.120690422
596400,74.82,0.23,-0.09,0.05,0.359954761,4.496062316,0.120685713
599200,68.22,0.22,-0.08,0.09,0.359968729,4.497235278,0.120662364
602000,67.87,0.21,-0.09,0.1,0.360095121,4.496176529,0.120651905
604800,68.01,0.23,-0.11,0.1,0.359858174,4.495818303,0.12062983
607600,64.51,0.22,-0.1,0.11,0.360346293,4.497126379,0.120621085
610400,56.6,0.28,-0.08,0.12,0.359986917,4.496651191,0.120656005
613200,58.52,0.32,-0.09,0.13,0.360138723,4.496863307,0.120578394
616000,58.12,0.32,-0.14,0.12,0.360416437,4.497018749,0.120536504
618800,60.14,0.35,-0.11,0.12,0.360317911,4.498065017,0.120566262
621600,58.74,0.35,-0.11,0.11,0.359956968,4.49772278,0.120604736
624400,58.96,0.35,-0.09,0.11,0.36008497,4.496686343,0.120680333
627200,59.12,0.34,-0.12,0.09,0.359989867,4.495692484,0.120723161
630000,60.85,0.31,-0.13,0.07,0.360102162,4.496154093,0.120644485
632800,63.11,0.32,-0.1,0.07,0.359809365,4.497300033,0.120602301
635600,62.51,0.31,-0.13,0.05,0.359561036,4.495668198,0.120641554
638400,62.99,0.29,-0.16,0.03,0.360144469,4.497028518,0.120495068
641200,61.37,0.26,-0.11,0.03,0.360182957,4.495813701,0.12052769
644000,61.95,0.31,-0.1,0.03,0.360067666,4.495494674,0.120494394
646800,62.11,0.29,-0.13,0.03,0.35996911,4.495342034,0.120521513
649600,64.58,0.25,-0.15,0.02,0.360104376,4.494587614,0.120444062
652400,63.6,0.27,-0.17,0.01,0.360217682,4.494418933,0.12050197
655200,63.87,0.3,-0.2,0.01,0.360419783,4.494225131,0.120537832
658000,58.46,0.27,-0.2,0.01,0.360801977,4.494718532,0.120448406
660800,57.51,0.29,-0.22,0.01,0.360918657,4.49417238,0.120517546
663600,56.18,0.32,-0.21,0.01,0.360141717,4.492753563,0.120603734
666400,56.66,0.34,-0.24,0,0.360628199,4.492676724,0.120611673
669200,53.22,0.28,-0.21,0.02,0.360694278,4.492605219,0.120660393
672000,52.13,0.29,-0.19,0.03,0.36088133,4.492584878,0.120637444
674800,50.28,0.29,-0.18,0.05,0.361550522,4.493691992,0.120548862
677600,45.99,0.3,-0.14,0.08,0.36171314,4.494023593,0.120542595
