timesteps_total,custom_metrics/game_result/num_pass_attempts_mean,custom_metrics/game_result/num_pass_success_mean,custom_metrics/game_result/score_reward_episode_mean,custom_metrics/game_result/win_percentage_episode_mean,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms
2035600,49.63,0.26,-0.08,0.01,0.365592961,3.785606069,0.104083396
2038400,52.21,0.28,-0.08,0.01,0.365316006,3.785428814,0.104065639
2041200,51.48,0.31,-0.05,0.01,0.364709096,3.785340143,0.104027213
2044000,48.72,0.33,-0.05,0.01,0.365249639,3.785714872,0.104083679
2046800,53.52,0.33,-0.06,0.01,0.365103029,3.78580854,0.104047613
2049600,55.86,0.38,-0.08,0,0.365463666,3.786954117,0.104058659
2052400,50.25,0.36,-0.09,0,0.365250575,3.786229082,0.104079824
2055200,51.58,0.41,-0.09,0,0.365652831,3.786826952,0.104091253
2058000,52.02,0.41,-0.1,0,0.365861795,3.786854953,0.104094937
2060800,52.18,0.42,-0.1,0.01,0.365662779,3.786132458,0.104105758
2063600,51.89,0.35,-0.1,0.01,0.366033788,3.787088606,0.104118825
2066400,49.36,0.37,-0.09,0.02,0.365819685,3.786093126,0.104136087
2069200,44.79,0.35,-0.11,0.02,0.366311215,3.785724524,0.104154192
2072000,45.41,0.36,-0.11,0.02,0.366066428,3.785775699,0.104133826
2074800,43.02,0.32,-0.11,0.02,0.366078698,3.785878709,0.104133976
2077600,43.25,0.29,-0.09,0.02,0.366057351,3.786272219,0.104127376
2080400,43.86,0.27,-0.08,0.02,0.366303586,3.786620691,0.10412523
2083200,44.27,0.28,-0.08,0.02,0.366155921,3.786430339,0.104110451
2086000,44.1,0.24,-0.05,0.03,0.366755463,3.786654932,0.104123079
2088800,43.63,0.24,-0.02,0.04,0.366520086,3.78640998,0.104125676
2091600,45.43,0.23,-0.01,0.05,0.366355143,3.786347423,0.104111501
2094400,46.87,0.27,-0.01,0.05,0.366158492,3.785798723,0.104117696
2097200,46.01,0.28,-0.01,0.05,0.365637806,3.784508865,0.104080726
2100000,42.15,0.28,-0.02,0.04,0.366004329,3.784692211,0.104114963
2102800,39.3,0.34,-0.04,0.04,0.366180478,3.78492326,0.104120959
2105600,40.21,0.34,-0.05,0.02,0.365574585,3.785237764,0.104078836
2108400,38.89,0.3,-0.06,0.01,0.365323739,3.785090281,0.104086439
2111200,35.94,0.3,-0.06,0.01,0.365008299,3.785001951,0.104029524
2114000,33.95,0.26,-0.06,0.01,0.365232686,3.784312203,0.104069278
2116800,38.78,0.29,-0.07,0.01,0.364808525,3.784079878,0.104068545
2119600,39.76,0.28,-0.07,0.01,0.36499593,3.78398168,0.104083588
2122400,40.46,0.25,-0.08,0.01,0.364739757,3.784232943,0.104084532
2125200,40.65,0.28,-0.08,0.01,0.365154316,3.78540063,0.104078285
2128000,43.08,0.29,-0.08,0.01,0.364759947,3.784780796,0.104098924
2130800,43.79,0.27,-0.09,0,0.365095499,3.784127376,0.104100189
2133600,43.84,0.28,-0.07,0,0.366029842,3.785250857,0.104148773
2136400,39.45,0.23,-0.06,0,0.366278714,3.786243069,0.1041007
2139200,41.67,0.21,-0.05,0,0.366669754,3.78702438,0.104123819
2142000,37.5,0.18,-0.04,0,0.36721458,3.786623874,0.104132221
2144800,36.41,0.2,-0.08,0,0.368034158,3.786814045,0.104172987
2147600,35.13,0.2,-0.09,0,0.368467366,3.787415671,0.104210004
2150400,32.81,0.17,-0.1,0,0.368270406,3.786826749,0.104226623
2153200,36.72,0.2,-0.1,0,0.368144932,3.787314949,0.10420212
2156000,36.16,0.22,-0.1,0,0.367832653,3.785758909,0.104199139
2158800,38.74,0.21,-0.11,0,0.367015363,3.785072594,0.104175989
2161600,38.64,0.17,-0.06,0,0.367400817,3.786148674,0.104126474
2164400,38.08,0.18,-0.04,0,0.367211797,3.785742299,0.104099633
2167200,39.16,0.19,-0.03,0,0.366930602,3.785049363,0.104073107
2170000,36.44,0.21,-0.04,0,0.365409465,3.784605779,0.103948002
2172800,33.15,0.21,-0.03,0,0.366062393,3.785031237,0.103979078
2175600,32.18,0.22,-0.05,0,0.365849826,3.785512347,0.103986549
2178400,36.72,0.26,-0.06,0,0.365237265,3.78539472,0.103957942
2181200,36.69,0.28,-0.06,0,0.365349443,3.78432223,0.103998942
2184000,34.86,0.22,-0.05,0,0.366384887,3.785798127,0.103960462
2186800,34.45,0.21,-0.04,0,0.366958127,3.785311513,0.104002606
2189600,34.74,0.17,-0.04,0,0.367508127,3.78463358,0.104035549
2192400,31.95,0.15,-0.03,0,0.367330226,3.785662621,0.104021633
2195200,31.42,0.14,-0.04,0,0.36733257,3.784568513,0.104022285
2198000,31.2,0.15,-0.04,0,0.36694273,3.784239099,0.104035025
2200800,32.12,0.18,-0.05,0,0.366834389,3.784344381,0.104016405
2203600,31.76,0.21,-0.05,0,0.366515875,3.785000982,0.103973657
2206400,30.54,0.19,-0.05,0,0.367137546,3.784146373,0.104005152
2209200,30.75,0.25,-0.04,0,0.366813814,3.783651411,0.10400892
2212000,31.26,0.27,-0.08,0,0.367667126,3.784123517,0.104087395
2214800,32.13,0.24,-0.1,0,0.368668982,3.785694202,0.104127907
2217600,33.3,0.27,-0.1,0,0.368301174,3.785065161,0.104126369
2220400,34.74,0.31,-0.09,0,0.36785975,3.785194471,0.104041999
2223200,35.01,0.27,-0.09,0,0.367747442,3.78503807,0.10404707
2226000,35.05,0.27,-0.07,0,0.366704637,3.784113483,0.104018839
2228800,34.14,0.3,-0.04,0,0.367140068,3.783522378,0.104023162
2231600,32.42,0.33,-0.03,0,0.368087154,3.782908146,0.104080523
2234400,32.08,0.3,-0.03,0,0.368311278,3.782802383,0.104117103
2237200,32.92,0.31,-0.04,0,0.368287141,3.784475399,0.104019531
2240000,34.01,0.33,-0.05,0,0.369189569,3.784952737,0.104057241
2242800,37.3,0.34,-0.06,0,0.36856156,3.784175636,0.104080127
2245600,38.68,0.3,-0.06,0,0.368842994,3.783776312,0.104068382
2248400,37.64,0.28,-0.06,0,0.369080306,3.785380202,0.104063989
2251200,37.45,0.26,-0.07,0,0.369741721,3.784345192,0.104137078
2254000,40.65,0.28,-0.06,0,0.370603545,3.783989749,0.104192143
2256800,38.12,0.29,-0.07,0,0.369491582,3.784737104,0.104081479
2259600,36.29,0.29,-0.06,0,0.36980075,3.784920541,0.104062571
2262400,36.78,0.25,-0.08,0,0.369984627,3.78466318,0.104106125
2265200,35.39,0.22,-0.08,0,0.370040759,3.784518505,0.104093955
2268000,36.87,0.22,-0.07,0.01,0.368914843,3.784645016,0.103997671
2270800,34.09,0.15,-0.08,0.01,0.369927356,3.785365213,0.10405136
2273600,34.19,0.1,-0.1,0.01,0.369598642,3.784384326,0.104055131
2276400,34.23,0.07,-0.07,0.01,0.369343707,3.784137585,0.104005984
2279200,35.39,0.09,-0.08,0.01,0.369297933,3.784556638,0.103955128
2282000,32.02,0.1,-0.08,0,0.369662898,3.784459764,0.104032731
2284800,35.9,0.17,-0.07,0,0.369335076,3.783764113,0.104025505
2287600,36.54,0.17,-0.06,0,0.369610765,3.783816422,0.104028976
2290400,36.63,0.21,-0.06,0.01,0.370532866,3.784759353,0.104048406
2293200,38.3,0.2,-0.05,0.01,0.370979936,3.7850283,0.104082705
2296000,36.13,0.2,-0.09,0.01,0.370719419,3.784633719,0.104031888
2298800,36.94,0.18,-0.07,0.01,0.369856829,3.785070198,0.103939779
2301600,35.37,0.18,-0.08,0.02,0.369594258,3.784773243,0.103910188
2304400,36.31,0.22,-0.1,0.01,0.368889933,3.784062512,0.103939583
2307200,35.82,0.23,-0.13,0.01,0.368456626,3.783759631,0.103938362
2310000,35.29,0.28,-0.11,0.01,0.369105839,3.782642482,0.103996158
2312800,36.72,0.25,-0.09,0.02,0.369287708,3.782913582,0.104028366
2315600,38.48,0.27,-0.1,0.02,0.369569567,3.782184472,0.104044995
2318400,38.49,0.3,-0.08,0.01,0.36960455,3.782515612,0.104034698
2321200,38.09,0.29,-0.07,0.01,0.370051464,3.783251403,0.104048353
2324000,37.17,0.3,-0.03,0.03,0.370908489,3.782914046,0.104041446
2326800,36.98,0.29,-0.05,0.03,0.371588566,3.783366548,0.104054164
2329600,36.09,0.34,-0.08,0.02,0.371871612,3.782959617,0.104058621
2332400,34.1,0.3,-0.07,0.02,0.372234647,3.784679174,0.104087474
2335200,34.57,0.29,-0.09,0.03,0.371904521,3.78545663,0.104062616
2338000,35.92,0.29,-0.1,0.02,0.371714748,3.785524295,0.104072647
2340800,38.47,0.28,-0.1,0.01,0.372308318,3.786292929,0.104126116
2343600,38.08,0.29,-0.12,0.01,0.371851032,3.786006009,0.104103097
2346400,37.87,0.3,-0.1,0.01,0.371581062,3.786341832,0.104141539
2349200,38.87,0.3,-0.13,0.01,0.371360889,3.787370809,0.1040826
2352000,37.44,0.33,-0.14,0,0.371768985,3.786065147,0.104174337
2354800,33.78,0.32,-0.14,0,0.371772079,3.786484846,0.104133411
2357600,33.06,0.33,-0.11,0,0.371463032,3.787533742,0.10406879
2360400,34.59,0.32,-0.12,0,0.371701807,3.787588776,0.104096175
2363200,35.61,0.36,-0.1,0,0.371367126,3.787721029,0.104054963
2366000,36.3,0.33,-0.08,0,0.371802654,3.787984144,0.104027857
2368800,39.26,0.3,-0.07,0.01,0.372136234,3.788627492,0.104076354
2371600,42.38,0.35,-0.1,0.01,0.371337934,3.787377017,0.104065033
2374400,42.02,0.35,-0.08,0.01,0.371747331,3.78697371,0.104139223
2377200,41.15,0.35,-0.06,0.01,0.37232711,3.787029877,0.104118543
2380000,42.42,0.31,-0.08,0.01,0.372024036,3.78645808,0.104107884
2382800,42.94,0.35,-0.08,0.01,0.37165488,3.787109651,0.104056857
2385600,40.24,0.37,-0.09,0,0.372287104,3.788768829,0.104038382
2388400,40.1,0.37,-0.07,0,0.372416489,3.789190385,0.103992468
2391200,42.68,0.31,-0.08,0,0.372360514,3.790051339,0.103990841
2394000,43.62,0.29,-0.05,0.02,0.372016187,3.790385809,0.103950612
2396800,44.81,0.29,-0.06,0.02,0.371734937,3.790187617,0.103984808
2399600,44.88,0.28,-0.06,0.02,0.371823716,3.790325509,0.104064751
2402400,48.6,0.27,-0.06,0.02,0.372080433,3.790295977,0.104078336
2405200,49.1,0.22,-0.08,0.02,0.37166444,3.789851654,0.104095945
2408000,50.03,0.22,-0.07,0.02,0.371486241,3.789700865,0.104121668
2410800,52.25,0.28,-0.08,0.02,0.371209779,3.790367124,0.104078692
2413600,50.48,0.35,-0.08,0.02,0.37178515,3.790198245,0.104172085
2416400,47.79,0.35,-0.06,0.02,0.371736458,3.79032971,0.104134749
2419200,51.62,0.36,-0.05,0.02,0.37199482,3.789074228,0.104155044
2422000,51.88,0.35,-0.03,0.02,0.371881008,3.789368392,0.104139806
2424800,50.25,0.4,-0.02,0.02,0.372331078,3.790214193,0.104136406
2427600,47.61,0.38,0,0.02,0.373311941,3.789539062,0.104236998
2430400,50.69,0.37,-0.02,0.01,0.373146156,3.789604285,0.104219561
2433200,54.71,0.33,-0.04,0,0.373275363,3.789398207,0.104238659
2436000,53.78,0.34,-0.04,0,0.373561992,3.790221304,0.104206271
2438800,55.38,0.35,-0.04,0,0.373965704,3.790552157,0.104282668
2441600,55.19,0.36,-0.05,0,0.374444122,3.791448262,0.104316127
2444400,54.76,0.36,-0.07,0,0.373572305,3.791489409,0.104218154
2447200,55.41,0.36,-0.09,0,0.372672271,3.791277377,0.104198492
2450000,52.57,0.32,-0.07,0.01,0.373057185,3.791158897,0.104243052
2452800,46.42,0.23,-0.07,0.01,0.373015167,3.790337772,0.104275453
2455600,44.48,0.27,-0.1,0.01,0.372320918,3.78959612,0.104251122
2458400,42.78,0.17,-0.06,0.03,0.372747753,3.789592077,0.104288299
2461200,43.04,0.12,-0.03,0.04,0.373461951,3.790770222,0.1042659
2464000,40,0.16,-0.04,0.03,0.372781783,3.789818746,0.104232259
2466800,42.1,0.18,-0.05,0.03,0.372807039,3.791156074,0.10419549
2469600,44.45,0.14,-0.04,0.04,0.373956498,3.790993018,0.104239512
2472400,46.94,0.17,-0.07,0.02,0.373046738,3.7898574,0.104195339
2475200,44.57,0.23,-0.09,0.01,0.372063638,3.789900756,0.104136787
2478000,46,0.24,-0.09,0.01,0.373069205,3.790602203,0.104124494
2480800,50.83,0.27,-0.07,0.02,0.372429779,3.791342044,0.104084292
2483600,51.12,0.29,-0.08,0.01,0.372301383,3.791519804,0.104077254
2486400,50.12,0.3,-0.09,0.01,0.37188258,3.791152769,0.104016764
2489200,49.04,0.27,-0.07,0.01,0.372488556,3.791762076,0.10405379
2492000,45.48,0.28,-0.09,0.01,0.372328506,3.790555223,0.104110552
2494800,40.6,0.22,-0.08,0.01,0.372751423,3.79078111,0.104140104
2497600,39.87,0.22,-0.07,0.01,0.372605799,3.79073502,0.104131911
2500400,38.61,0.21,-0.06,0.03,0.372817204,3.791358597,0.104127309
2503200,40.76,0.2,-0.07,0.03,0.372596543,3.791394359,0.104131428
2506000,39.46,0.21,-0.07,0.03,0.372763991,3.791272754,0.104163424
2508800,41.74,0.21,-0.05,0.03,0.37337458,3.791909341,0.104183423
2511600,41.83,0.21,-0.07,0.03,0.373513964,3.792587511,0.104212306
2514400,41.13,0.19,-0.06,0.02,0.374328242,3.792297384,0.10428536
2517200,38.82,0.23,-0.06,0.02,0.374865589,3.792799994,0.104283826
2520000,36.93,0.2,-0.03,0.02,0.375486298,3.793121541,0.104343294
2522800,36.37,0.2,-0.03,0.02,0.375417341,3.792605187,0.104332582
2525600,37.77,0.2,-0.03,0.01,0.375382302,3.792656881,0.104291547
2528400,35.61,0.23,-0.03,0,0.37500114,3.792404706,0.104285629
2531200,36.59,0.18,-0.03,0.01,0.374852535,3.792155986,0.104301632
2534000,35.72,0.15,-0.03,0.01,0.374915211,3.792250565,0.104220995
2536800,33.61,0.17,-0.04,0.01,0.375204074,3.791921577,0.104233844
2539600,33.8,0.21,-0.03,0.01,0.374213224,3.792074051,0.104174991
2542400,34.32,0.16,-0.04,0.01,0.37458632,3.792738336,0.104125206
2545200,34.71,0.19,-0.06,0.01,0.374857751,3.791385211,0.104163971
2548000,36.11,0.2,-0.09,0,0.375417343,3.791443225,0.104202072
2550800,38.09,0.2,-0.1,0,0.375093047,3.790946374,0.10424854
2553600,40.35,0.21,-0.1,0,0.374549201,3.791398159,0.104180333
2556400,43.89,0.2,-0.09,0,0.374765774,3.791682335,0.10417505
2559200,45.45,0.21,-0.12,0,0.37494092,3.791081084,0.104219689
2562000,46.72,0.21,-0.11,0,0.374294964,3.790879065,0.104229067
2564800,48.41,0.22,-0.08,0.01,0.374456608,3.79043174,0.104188996
2567600,49.88,0.22,-0.06,0.02,0.374463305,3.791420934,0.104168729
2570400,50.67,0.23,-0.07,0.02,0.373875621,3.790534753,0.10414617
2573200,50.37,0.21,-0.07,0.02,0.374061216,3.79068047,0.104163388
2576000,47.53,0.23,-0.09,0.03,0.374047851,3.790658108,0.104165799
2578800,47.9,0.25,-0.11,0.03,0.3740881,3.790207652,0.104179378
2581600,45.76,0.29,-0.11,0.03,0.374222089,3.790188223,0.10414263
2584400,45.36,0.33,-0.11,0.01,0.374532576,3.789982068,0.104217107
2587200,38.86,0.32,-0.1,0.02,0.375544691,3.790485039,0.10429985
2590000,37.52,0.34,-0.08,0.02,0.376296061,3.791299074,0.104300469
2592800,35.47,0.26,-0.05,0.01,0.376435354,3.791154562,0.104300159
2595600,36.13,0.26,-0.07,0.01,0.376613183,3.790562566,0.104274283
2598400,38.28,0.25,-0.06,0.02,0.376401724,3.791326313,0.104247265
2601200,39.71,0.23,-0.04,0.03,0.375380057,3.790905022,0.104234594
2604000,43.79,0.23,-0.08,0.02,0.375135381,3.790246533,0.104195531
2606800,47.3,0.28,-0.06,0.02,0.375024846,3.790747869,0.104222747
2609600,47.98,0.27,-0.08,0.03,0.374951614,3.791439807,0.104237493
2612400,45.23,0.27,-0.04,0.03,0.374862192,3.792306425,0.104271798
2615200,41.97,0.26,-0.05,0.02,0.375635486,3.793035075,0.104319049
2618000,42.83,0.29,-0.06,0.02,0.375396474,3.792557632,0.104276978
2620800,39.21,0.24,-0.04,0.02,0.375407817,3.7925986,0.104280559
2623600,38.26,0.24,-0.04,0.02,0.375836752,3.792612593,0.104302474
2626400,39.33,0.25,-0.03,0.02,0.375682274,3.792551133,0.104287225
2629200,41.19,0.27,-0.03,0.02,0.375256238,3.793832725,0.10423558
2632000,40.66,0.25,-0.03,0.03,0.374873205,3.793406465,0.104210073
2634800,39.98,0.22,-0.06,0.03,0.375243398,3.794080598,0.104219495
2637600,41.3,0.22,-0.06,0.03,0.375431469,3.792748055,0.104244935
2640400,40.89,0.24,-0.05,0.05,0.374815929,3.793049658,0.104219021
2643200,40.62,0.22,-0.06,0.04,0.375604195,3.793253185,0.104268431
2646000,40.91,0.22,-0.07,0.04,0.375668534,3.792915617,0.104291546
2648800,40.51,0.24,-0.08,0.03,0.37609561,3.792664411,0.104366244
2651600,37.33,0.21,-0.04,0.03,0.375979974,3.791556055,0.104357708
2654400,36.61,0.23,-0.04,0.01,0.376230929,3.792077008,0.104342794
2657200,36.64,0.21,-0.03,0.01,0.376100326,3.792584325,0.104331176
2660000,36.29,0.21,-0.02,0.01,0.375984583,3.792089725,0.10433274
2662800,35.68,0.2,-0.02,0.03,0.37577129,3.792803249,0.104301573
2665600,36.01,0.22,0,0.06,0.375906393,3.793088443,0.104263065
2668400,38.8,0.25,-0.02,0.07,0.375557211,3.793867961,0.104280646
2671200,37.81,0.25,-0.06,0.08,0.375336307,3.794467937,0.104273092
2674000,38.07,0.23,-0.09,0.08,0.376129265,3.794931646,0.104337153
2676800,37.84,0.2,-0.1,0.07,0.375916471,3.795068772,0.104288992
2679600,38.41,0.19,-0.12,0.05,0.37642298,3.795958931,0.104315685
2682400,36.05,0.15,-0.08,0.04,0.377453501,3.795385469,0.104366787
2685200,34.7,0.11,-0.02,0.04,0.377101086,3.795162023,0.104313795
2688000,31.98,0.11,-0.01,0.02,0.37748164,3.795111058,0.104367816
2690800,34.18,0.13,-0.04,0.01,0.377660155,3.79431358,0.104417582
2693600,33.73,0.17,-0.06,0.01,0.378599152,3.794715991,0.104468483
2696400,37.47,0.2,-0.06,0.01,0.378541854,3.795924414,0.104404605
2699200,37.67,0.2,-0.07,0.01,0.379077229,3.796502893,0.104466137
2702000,37.57,0.18,-0.07,0.02,0.378908077,3.796518917,0.104425403
2704800,37.2,0.15,-0.07,0.02,0.378629615,3.798367351,0.104384155
2707600,41.28,0.15,-0.04,0.02,0.378944176,3.798919732,0.104371799
2710400,36.27,0.15,-0.04,0.02,0.379002038,3.798623148,0.104401805
2713200,38.48,0.23,-0.09,0.02,0.378308334,3.799123004,0.104317127
2716000,40.16,0.25,-0.1,0.01,0.377959875,3.798142485,0.104255135
2718800,40.57,0.25,-0.08,0.03,0.378211301,3.797797006,0.104305514
2721600,40.96,0.26,-0.07,0.04,0.378268643,3.796842026,0.104294194
2724400,39.6,0.22,-0.07,0.04,0.378121695,3.796727363,0.1042909
2727200,42.48,0.16,-0.09,0.04,0.378339603,3.796336886,0.104295815
2730000,44.18,0.14,-0.01,0.06,0.378880538,3.796951365,0.104285757
2732800,44.9,0.19,-0.01,0.07,0.378442049,3.79640368,0.104313189
2735600,47.3,0.19,-0.02,0.05,0.379020689,3.797477236,0.104355195
2738400,48.5,0.21,-0.02,0.04,0.378719514,3.798334191,0.104343215
2741200,47.59,0.25,-0.01,0.05,0.379055594,3.798762894,0.104385586
2744000,46.75,0.29,-0.01,0.04,0.379017826,3.798799425,0.104418144
2746800,43.89,0.27,-0.05,0.02,0.378538134,3.798971426,0.1044125
2749600,42.63,0.27,-0.04,0.02,0.379000824,3.799459644,0.104425294
2752400,41.74,0.26,-0.04,0.03,0.37863253,3.799000715,0.104404748
2755200,42.45,0.25,-0.05,0.03,0.37932332,3.80076945,0.104436212
2758000,45.7,0.27,-0.05,0.04,0.37908401,3.800073469,0.104419584
2760800,48.29,0.24,-0.05,0.04,0.378561875,3.80037486,0.104357634
2763600,47.1,0.26,-0.03,0.04,0.378403615,3.800478573,0.10434583
2766400,46.46,0.25,-0.03,0.04,0.378280725,3.800359137,0.104406246
2769200,42.24,0.27,-0.05,0.02,0.378268347,3.799666215,0.104421183
2772000,40.4,0.27,-0.04,0.03,0.377884085,3.799930222,0.104407332
2774800,37.24,0.28,-0.07,0.02,0.377876212,3.799966169,0.104433644
2777600,38.07,0.28,-0.07,0.03,0.378190222,3.80036769,0.10444467
2780400,35.74,0.27,-0.08,0.03,0.378085014,3.801011,0.104391629
2783200,39.46,0.24,-0.07,0.03,0.378193729,3.800224137,0.104410325
2786000,39.77,0.26,-0.04,0.06,0.378559848,3.801091581,0.104414927
2788800,41.66,0.23,-0.04,0.07,0.378604138,3.801729338,0.104387442
2791600,42.47,0.22,-0.03,0.07,0.37916357,3.802648103,0.104421628
2794400,42.66,0.25,-0.03,0.07,0.379173709,3.802467756,0.104451874
2797200,43.33,0.25,0,0.1,0.378622745,3.80252862,0.10444837
2800000,45.07,0.29,0,0.11,0.378963386,3.803127492,0.104449924
2802800,46.37,0.28,-0.03,0.07,0.378570222,3.80366305,0.104464327
2805600,45.86,0.25,-0.01,0.08,0.378364444,3.802727806,0.104457389
2808400,45.72,0.23,0,0.09,0.378030538,3.802834202,0.104426321
2811200,44.1,0.25,0.01,0.08,0.378524425,3.802963319,0.104444457
2814000,44.58,0.26,-0.03,0.05,0.378745417,3.803623023,0.104473177
2816800,40.37,0.2,0,0.06,0.37856416,3.802926301,0.104492035
2819600,36.9,0.2,0,0.05,0.379431537,3.803386379,0.104495573
2822400,37.23,0.23,0,0.05,0.37909131,3.802507035,0.104503228
2825200,36.36,0.2,-0.03,0.04,0.378993946,3.802983267,0.104521669
2828000,35.9,0.17,0.01,0.06,0.37956596,3.802242206,0.104546619
2830800,37.51,0.2,0.01,0.06,0.379016201,3.803523116,0.104522136
2833600,39.53,0.19,0.03,0.08,0.379238543,3.803491209,0.104538227
2836400,41.72,0.2,0.04,0.09,0.379546548,3.80547992,0.104458469
2839200,44.45,0.21,0.06,0.11,0.38015255,3.805970944,0.104455418
2842000,44.03,0.22,0.09,0.11,0.38001265,3.80550745,0.104472499
2844800,46.53,0.2,0.08,0.1,0.379686443,3.80498699,0.104446393
2847600,44.88,0.19,0.06,0.09,0.379569529,3.804589387,0.104486064
2850400,41.73,0.24,0.03,0.07,0.380579193,3.804564234,0.104553767
2853200,39.25,0.21,0.01,0.07,0.380259125,3.804324777,0.104592551
2856000,37.74,0.24,-0.03,0.05,0.380473526,3.804035578,0.104641673
2858800,41.37,0.21,-0.01,0.07,0.380151423,3.805098949,0.104590531
2861600,40.37,0.25,-0.04,0.07,0.380621204,3.805643853,0.10463885
2864400,41.77,0.25,-0.04,0.07,0.380327285,3.806503598,0.104559752
2867200,42.5,0.2,-0.03,0.07,0.380284276,3.806585451,0.104572698
2870000,42.34,0.23,-0.02,0.11,0.380153082,3.806539076,0.10457145
2872800,40.47,0.23,-0.02,0.1,0.380778416,3.805853866,0.104670895
2875600,38.52,0.23,-0.02,0.1,0.380471207,3.806114671,0.104623368
2878400,40.35,0.19,-0.03,0.09,0.380503003,3.806918976,0.104595213
2881200,39.36,0.21,0,0.09,0.380255518,3.806503529,0.104555277
2884000,39.44,0.26,0,0.09,0.380411821,3.807147463,0.104575219
2886800,38.37,0.24,-0.01,0.07,0.38058795,3.80806168,0.104555788
2889600,38.77,0.24,0.01,0.07,0.380825117,3.808870481,0.104579493
2892400,39.91,0.28,0.01,0.07,0.38087755,3.80859814,0.104616751
2895200,38.25,0.26,0.02,0.08,0.38095496,3.80858904,0.104647838
2898000,37.73,0.24,-0.01,0.06,0.380892409,3.809699166,0.104669909
2900800,38.63,0.21,-0.02,0.06,0.379898403,3.809448051,0.104604386
2903600,39.87,0.29,-0.01,0.06,0.380007316,3.809730959,0.104592068
2906400,40.54,0.27,-0.01,0.07,0.37997137,3.808990185,0.104601935
2909200,40.77,0.26,-0.01,0.07,0.380576146,3.810058183,0.104650835
2912000,40.46,0.24,-0.01,0.07,0.38069805,3.810338333,0.104711287
2914800,39.9,0.26,-0.01,0.07,0.381228681,3.811418761,0.104697625
2917600,38.48,0.17,-0.05,0.05,0.381769205,3.812546358,0.104699784
2920400,41.19,0.17,-0.08,0.04,0.381609986,3.81276479,0.104671174
2923200,40.93,0.19,-0.11,0.02,0.381636481,3.81432011,0.104685456
2926000,41.61,0.2,-0.1,0.01,0.382208291,3.813727318,0.104733868
2928800,42.92,0.22,-0.11,0,0.381991108,3.814249567,0.10470432
2931600,44.03,0.22,-0.1,0,0.381481531,3.813556631,0.104677652
2934400,45.1,0.23,-0.05,0.01,0.38195688,3.813811403,0.104700845
2937200,46.78,0.27,-0.03,0.01,0.38277382,3.813753232,0.104739094
2940000,48.27,0.3,-0.01,0.01,0.382723168,3.812845866,0.104799644
2942800,51.56,0.29,-0.03,0.01,0.382690679,3.813658253,0.104713862
2945600,53.74,0.34,-0.06,0.02,0.382228395,3.812927998,0.104732711
2948400,55.07,0.38,-0.06,0.02,0.382403008,3.812501944,0.10474175
2951200,56.04,0.35,-0.08,0.03,0.38275728,3.812598829,0.104789705
2954000,56.57,0.36,-0.1,0.02,0.382095645,3.811528106,0.10481145
2956800,55.93,0.38,-0.13,0.02,0.382083223,3.811800629,0.104804052
2959600,53.69,0.38,-0.12,0.03,0.381669134,3.81093088,0.104799214
2962400,48.76,0.36,-0.12,0.04,0.381555951,3.811888919,0.104792454
2965200,47.61,0.31,-0.09,0.05,0.381324483,3.812395708,0.104767536
2968000,49.23,0.33,-0.08,0.05,0.380876377,3.812168777,0.104750156
2970800,47.09,0.31,-0.07,0.05,0.380701169,3.812945091,0.104699146
2973600,45.78,0.29,-0.07,0.05,0.380791083,3.812957547,0.104697229
2976400,45.61,0.25,-0.08,0.05,0.381057643,3.812706031,0.104731748
2979200,47.29,0.23,-0.11,0.03,0.380412066,3.81288844,0.10470801
2982000,45.99,0.19,-0.09,0.02,0.380825761,3.813141618,0.104710031
2984800,42.16,0.19,-0.06,0.02,0.381164828,3.813318444,0.104731341
2987600,41.79,0.25,-0.07,0.02,0.381730404,3.813834756,0.104794105
2990400,37.14,0.2,-0.03,0.02,0.381163984,3.814383293,0.104719988
2993200,36.94,0.25,-0.02,0.03,0.381330168,3.812766885,0.104765265
2996000,36.77,0.27,-0.01,0.04,0.38074161,3.812468575,0.104759115
2998800,39.83,0.23,0,0.05,0.380678374,3.813068944,0.104749997
3001600,41.13,0.24,-0.04,0.05,0.38008976,3.811932081,0.104744506
3004400,42.06,0.22,-0.03,0.06,0.379958165,3.811465086,0.104729485
3007200,45.09,0.26,-0.03,0.06,0.380216565,3.813229938,0.104742794
3010000,44.29,0.22,0,0.06,0.380180303,3.814204153,0.104722794
3012800,42.74,0.26,-0.03,0.06,0.381036408,3.814743289,0.104789972
3015600,44.79,0.25,-0.06,0.04,0.380893234,3.815345398,0.104759016
3018400,42.18,0.24,-0.04,0.04,0.382021226,3.816119285,0.104813069
3021200,45.02,0.28,-0.06,0.03,0.381882281,3.816576731,0.104806547
3024000,45,0.29,-0.07,0.03,0.38233812,3.815610577,0.104814773
3026800,45.85,0.32,-0.1,0.02,0.382145107,3.815470789,0.104804034
3029600,51.7,0.36,-0.12,0.02,0.382594737,3.814907235,0.104853764
3032400,50.45,0.33,-0.1,0.02,0.38266343,3.815722236,0.104807245
3035200,52.03,0.35,-0.08,0.03,0.381848848,3.816318278,0.104712848
3038000,55.76,0.36,-0.05,0.05,0.381745236,3.816582474,0.104723321
3040800,54.36,0.32,-0.05,0.05,0.381774385,3.815903683,0.10475038
